timestamp,block_number,tx_to,amount0,amount1,pool_address,gas_price,gas_used
1755302628,11235200,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-77248214195887345606,3698091109,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2697767960,126006
1755302629,11235201,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-5545815631908699318,265332011,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,4867650194,131587
1755302629,11235201,0x434f62842c4b114ade5660e574e75a80d8752f0a,4762225287805326275,-227764183,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4287495822,269364
1755302630,11235202,0x434f62842c4b114ade5660e574e75a80d8752f0a,13495797563326081579,-645459249,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4230842701,279021
1755302630,11235202,0xe1165a0a6f85eb8d0b499e6243ca8363da68ba3d,103344776346041679,-4942593,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,556123935,210693
1755302631,11235203,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-50000000000000000000,2393386272,0x161fb7d6c764f81dae581e8a4981772750416727,30436655606,126536
1755302631,11235203,0xda1da122d40fc85b79300d8ee61c713763613140,60139920343902834720,-2876153135,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,3561117615,707794
1755302632,11235204,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-2897706062029669301,138664359,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,2132206615,128824
1755302633,11235205,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-151739543427278971142,7264547211,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,71658594600,130502
1755302633,11235205,0x4e2960a8cd19b467b82d26d83facb0fae26b094d,-37583021020596094355,1799515675,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,12770091849,154789
1755302633,11235205,0x99e854bbab42da92acce010c44fc69e4fdda4a66,593515940013454847,-28390465,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,842717876,199933
1755302634,11235206,0xd53adf299288371998234c610b689b5607de9119,26815531954472878080,-1282681129,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,6976429420,296905
1755302635,11235207,0x434f62842c4b114ade5660e574e75a80d8752f0a,10067486278212603167,-481551552,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,1620160290,302243
1755302636,11235208,0x064d6bd93ed7fb11a9dc83a794c731496b7114ea,-227429939367733410659,10890955427,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,67757483550,168609
1755302636,11235208,0xe66f3d176436929c714cda331125077580b4d8bf,3327178394043908907,-159055183,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,823345505,362791
1755302637,11235209,0x1ebdfc75ffe3ba3de61e7138a3e8706ac841af9b,-200000000000000000000,9574414592,0x161fb7d6c764f81dae581e8a4981772750416727,41982708528,135307
1755302637,11235209,0x99e854bbab42da92acce010c44fc69e4fdda4a66,31783281936117915957,-1520682932,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,4098592195,237605
1755302638,11235210,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-19759956944840510414,945882153,0x3603ffebb994cc110b4186040cac3005b2cf4465,19302793477,124170
1755302638,11235210,0x98cb1be9b59643daa3bbc2abc4c32e8105f477c6,5836691808902626662,-279251768,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,6459408213,588023
1755302639,11235211,0x7db3d09ff3b398a771d0e2cde8ac612941c9e801,-50000000000000000000,2393602184,0x3603ffebb994cc110b4186040cac3005b2cf4465,30748056566,134692
1755302639,11235211,0x727b60cfd18f258decebcac5f86be2fdcbd262c5,96389717052081176155,-4611377089,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,15000000035,454933
1755302639,11235211,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-3508574218120146467,167895356,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,2835372287,131575
1755302639,11235211,0x9ee0d03bb45268860dd9a72ab681d36c80ea7974,-1879398676798219421,89946032,0xbd19e19e4b70eb7f248695a42208bc1edbbfb57d,1593833735,124872
1755302640,11235212,0xd53adf299288371998234c610b689b5607de9119,2980896939491053056,-142599653,0x337b56d87a6185cd46af3ac2cdf03cbc37070c30,2603569879,393825
